tweet_id,author_id,in_response_to_tweet_id,created_at,text,response_tweet_id,inbound,human_reply,intent,clean_text,clean_reply
101434,customer_101434,,2023-10-15 12:00:00,"App says delivered to front porch at 2 PM, but I was home and nothing was delivered. Package missing!",101435,True,"Sometimes carriers mark items delivered prematurely. Please check around your property or with neighbors. If it doesn't show up in 24 hours, DM us. ^AB",Delivery Problem,"App says delivered to front porch at 2 PM, but I was home and nothing was delivered. Package missing!","Sometimes carriers mark items delivered prematurely. Please check around your property or with neighbors. If it doesn't show up in 24 hours, DM us. ^AB"
101436,customer_101436,,2023-10-15 12:00:00,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,101437,True,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT,Return Request,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT
101438,customer_101438,,2023-10-15 12:00:00,Does Amazon Prime membership include Kindle Unlimited books?,101439,True,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP",Other,Does Amazon Prime membership include Kindle Unlimited books?,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP"
101440,customer_101440,,2023-10-15 12:00:00,Where is my order? The tracking has not updated for three days straight.,101441,True,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD,Order Delay,Where is my order? The tracking has not updated for three days straight.,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD
101442,customer_101442,,2023-10-15 12:00:00,Can you please refund the money for the missing item in my package?,101443,True,We apologize for the missing item! Please DM us your order ID and confirm which item was missing so we can process a full refund or replacement immediately. ^TR,Refund Request,Can you please refund the money for the missing item in my package?,We apologize for the missing item! Please DM us your order ID and confirm which item was missing so we can process a full refund or replacement immediately. ^TR
101444,customer_101444,,2023-10-15 12:00:00,"Cannot sign in to my Amazon Prime Video app, it keeps saying invalid password even after reset.",101445,True,"Sorry for the login hassle! Please ensure your app is updated to the latest version. If it persists, DM us the device details and your account email. ^NR",Account Access,"Cannot sign in to my Amazon Prime Video app, it keeps saying invalid password even after reset.","Sorry for the login hassle! Please ensure your app is updated to the latest version. If it persists, DM us the device details and your account email. ^NR"
101446,customer_101446,,2023-10-15 12:00:00,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",101447,True,This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL,Payment Issue,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL
101448,customer_101448,,2023-10-15 12:00:00,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,101449,True,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB,Product Complaint,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB
101450,customer_101450,,2023-10-15 12:00:00,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",101451,True,We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN,Delivery Problem,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN
101452,customer_101452,,2023-10-15 12:00:00,How do I return an item that doesn't fit? Where do I get the return shipping label?,101453,True,You can initiate a return by visiting Your Orders -> Return or Replace Items to print a prepaid label or generate a QR drop-off code. DM us if you need help! ^AB,Return Request,How do I return an item that doesn't fit? Where do I get the return shipping label?,You can initiate a return by visiting Your Orders -> Return or Replace Items to print a prepaid label or generate a QR drop-off code. DM us if you need help! ^AB
101454,customer_101454,,2023-10-15 12:00:00,Does Amazon Prime membership include Kindle Unlimited books?,101455,True,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP",Other,Does Amazon Prime membership include Kindle Unlimited books?,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP"
101456,customer_101456,,2023-10-15 12:00:00,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.",101457,True,"We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK",Order Delay,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.","We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK"
101458,customer_101458,,2023-10-15 12:00:00,I canceled the order before it dispatched. When will the refund be credited back to my bank?,101459,True,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK",Refund Request,I canceled the order before it dispatched. When will the refund be credited back to my bank?,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK"
101460,customer_101460,,2023-10-15 12:00:00,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,101461,True,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK,Account Access,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK
101462,customer_101462,,2023-10-15 12:00:00,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",101463,True,This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL,Payment Issue,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL
101464,customer_101464,,2023-10-15 12:00:00,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,101465,True,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB,Product Complaint,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB
101466,customer_101466,,2023-10-15 12:00:00,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",101467,True,We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN,Delivery Problem,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN
101468,customer_101468,,2023-10-15 12:00:00,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,101469,True,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE,Return Request,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE
101470,customer_101470,,2023-10-15 12:00:00,Are you having a sale on Echo Dot devices next week for Prime Day?,101471,True,"We don't announce promotional deals in advance, but keep an eye on our Today's Deals page at amzn.to/deals for the latest announcements! ^AB",Other,Are you having a sale on Echo Dot devices next week for Prime Day?,"We don't announce promotional deals in advance, but keep an eye on our Today's Deals page at amzn.to/deals for the latest announcements! ^AB"
101472,customer_101472,,2023-10-15 12:00:00,Tracking says delayed in transit since Monday. When can I expect delivery?,101473,True,Sorry to hear your package is delayed in transit. Please send us a direct message with your tracking number so our logistics team can investigate. ^RK,Order Delay,Tracking says delayed in transit since Monday. When can I expect delivery?,Sorry to hear your package is delayed in transit. Please send us a direct message with your tracking number so our logistics team can investigate. ^RK
101474,customer_101474,,2023-10-15 12:00:00,I canceled the order before it dispatched. When will the refund be credited back to my bank?,101475,True,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK",Refund Request,I canceled the order before it dispatched. When will the refund be credited back to my bank?,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK"
101476,customer_101476,,2023-10-15 12:00:00,My account got suspended without any explanation. How do I appeal this decision?,101477,True,We understand your concern. Account suspensions are reviewed by our specialized Account Review team. Please check your inbox for an email from our team or DM us. ^KJ,Account Access,My account got suspended without any explanation. How do I appeal this decision?,We understand your concern. Account suspensions are reviewed by our specialized Account Review team. Please check your inbox for an email from our team or DM us. ^KJ
101478,customer_101478,,2023-10-15 12:00:00,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",101479,True,This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL,Payment Issue,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL
101480,customer_101480,,2023-10-15 12:00:00,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,101481,True,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB,Product Complaint,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB
101482,customer_101482,,2023-10-15 12:00:00,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,101483,True,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST,Delivery Problem,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST
101484,customer_101484,,2023-10-15 12:00:00,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,101485,True,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH,Return Request,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH
101486,customer_101486,,2023-10-15 12:00:00,Can I change the delivery address on an order that hasn't shipped yet?,101487,True,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB",Other,Can I change the delivery address on an order that hasn't shipped yet?,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB"
101488,customer_101488,,2023-10-15 12:00:00,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.",101489,True,"We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK",Order Delay,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.","We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK"
101490,customer_101490,,2023-10-15 12:00:00,Can you please refund the money for the missing item in my package?,101491,True,We apologize for the missing item! Please DM us your order ID and confirm which item was missing so we can process a full refund or replacement immediately. ^TR,Refund Request,Can you please refund the money for the missing item in my package?,We apologize for the missing item! Please DM us your order ID and confirm which item was missing so we can process a full refund or replacement immediately. ^TR
101492,customer_101492,,2023-10-15 12:00:00,My account got suspended without any explanation. How do I appeal this decision?,101493,True,We understand your concern. Account suspensions are reviewed by our specialized Account Review team. Please check your inbox for an email from our team or DM us. ^KJ,Account Access,My account got suspended without any explanation. How do I appeal this decision?,We understand your concern. Account suspensions are reviewed by our specialized Account Review team. Please check your inbox for an email from our team or DM us. ^KJ
101494,customer_101494,,2023-10-15 12:00:00,My debit card payment failed during checkout but the money was deducted from my account.,101495,True,"When a transaction fails, debited funds are held by the bank and automatically reversed within 5-7 business days. DM us if you need payment failure logs. ^AB",Payment Issue,My debit card payment failed during checkout but the money was deducted from my account.,"When a transaction fails, debited funds are held by the bank and automatically reversed within 5-7 business days. DM us if you need payment failure logs. ^AB"
101496,customer_101496,,2023-10-15 12:00:00,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,101497,True,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB,Product Complaint,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB
101498,customer_101498,,2023-10-15 12:00:00,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,101499,True,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST,Delivery Problem,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST
101500,customer_101500,,2023-10-15 12:00:00,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,101501,True,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT,Return Request,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT
101502,customer_101502,,2023-10-15 12:00:00,Does Amazon Prime membership include Kindle Unlimited books?,101503,True,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP",Other,Does Amazon Prime membership include Kindle Unlimited books?,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP"
101504,customer_101504,,2023-10-15 12:00:00,My order #665-7844947 has been delayed for 4 days now. Still waiting for any update! What is going on?,101505,True,We apologize for the delay with your order! Please DM us your order ID and postal code at amzn.to/help so we can look into the status for you. ^AB,Order Delay,My order #665-7844947 has been delayed for 4 days now. Still waiting for any update! What is going on?,We apologize for the delay with your order! Please DM us your order ID and postal code at amzn.to/help so we can look into the status for you. ^AB
101506,customer_101506,,2023-10-15 12:00:00,I returned my shoes 2 weeks ago and still haven't received my refund. Where is my money?,101507,True,Refunds typically take 3-5 business days after the return is processed at our facility. Please DM us your return tracking details so we can expedite this. ^AB,Refund Request,I returned my shoes 2 weeks ago and still haven't received my refund. Where is my money?,Refunds typically take 3-5 business days after the return is processed at our facility. Please DM us your return tracking details so we can expedite this. ^AB
101508,customer_101508,,2023-10-15 12:00:00,Someone hacked my account and changed the primary email address. Help urgently!,101509,True,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB,Account Access,Someone hacked my account and changed the primary email address. Help urgently!,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB
101510,customer_101510,,2023-10-15 12:00:00,My debit card payment failed during checkout but the money was deducted from my account.,101511,True,"When a transaction fails, debited funds are held by the bank and automatically reversed within 5-7 business days. DM us if you need payment failure logs. ^AB",Payment Issue,My debit card payment failed during checkout but the money was deducted from my account.,"When a transaction fails, debited funds are held by the bank and automatically reversed within 5-7 business days. DM us if you need payment failure logs. ^AB"
101512,customer_101512,,2023-10-15 12:00:00,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,101513,True,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN,Product Complaint,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN
101514,customer_101514,,2023-10-15 12:00:00,"App says delivered to front porch at 2 PM, but I was home and nothing was delivered. Package missing!",101515,True,"Sometimes carriers mark items delivered prematurely. Please check around your property or with neighbors. If it doesn't show up in 24 hours, DM us. ^AB",Delivery Problem,"App says delivered to front porch at 2 PM, but I was home and nothing was delivered. Package missing!","Sometimes carriers mark items delivered prematurely. Please check around your property or with neighbors. If it doesn't show up in 24 hours, DM us. ^AB"
101516,customer_101516,,2023-10-15 12:00:00,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,101517,True,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT,Return Request,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT
101518,customer_101518,,2023-10-15 12:00:00,I need an invoice copy for my business expense reimbursement from last month.,101519,True,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL,Other,I need an invoice copy for my business expense reimbursement from last month.,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL
101520,customer_101520,,2023-10-15 12:00:00,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.",101521,True,"We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK",Order Delay,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.","We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK"
101522,customer_101522,,2023-10-15 12:00:00,I canceled the order before it dispatched. When will the refund be credited back to my bank?,101523,True,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK",Refund Request,I canceled the order before it dispatched. When will the refund be credited back to my bank?,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK"
101524,customer_101524,,2023-10-15 12:00:00,My account got suspended without any explanation. How do I appeal this decision?,101525,True,We understand your concern. Account suspensions are reviewed by our specialized Account Review team. Please check your inbox for an email from our team or DM us. ^KJ,Account Access,My account got suspended without any explanation. How do I appeal this decision?,We understand your concern. Account suspensions are reviewed by our specialized Account Review team. Please check your inbox for an email from our team or DM us. ^KJ
101526,customer_101526,,2023-10-15 12:00:00,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",101527,True,This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL,Payment Issue,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL
101528,customer_101528,,2023-10-15 12:00:00,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,101529,True,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN,Product Complaint,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN
101530,customer_101530,,2023-10-15 12:00:00,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,101531,True,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST,Delivery Problem,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST
101532,customer_101532,,2023-10-15 12:00:00,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,101533,True,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE,Return Request,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE
101534,customer_101534,,2023-10-15 12:00:00,Can I change the delivery address on an order that hasn't shipped yet?,101535,True,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB",Other,Can I change the delivery address on an order that hasn't shipped yet?,"If the order hasn't entered the shipping process, you can update the address in Your Orders. If it has shipped, DM us your order ID to see if rerouting is possible. ^GB"
101536,customer_101536,,2023-10-15 12:00:00,Where is my order? The tracking has not updated for three days straight.,101537,True,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD,Order Delay,Where is my order? The tracking has not updated for three days straight.,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD
101538,customer_101538,,2023-10-15 12:00:00,You charged me twice for my Prime membership renew! Please issue an immediate refund.,101539,True,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS,Refund Request,You charged me twice for my Prime membership renew! Please issue an immediate refund.,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS
101540,customer_101540,,2023-10-15 12:00:00,Someone hacked my account and changed the primary email address. Help urgently!,101541,True,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB,Account Access,Someone hacked my account and changed the primary email address. Help urgently!,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB
101542,customer_101542,,2023-10-15 12:00:00,My debit card payment failed during checkout but the money was deducted from my account.,101543,True,"When a transaction fails, debited funds are held by the bank and automatically reversed within 5-7 business days. DM us if you need payment failure logs. ^AB",Payment Issue,My debit card payment failed during checkout but the money was deducted from my account.,"When a transaction fails, debited funds are held by the bank and automatically reversed within 5-7 business days. DM us if you need payment failure logs. ^AB"
101544,customer_101544,,2023-10-15 12:00:00,Received the wrong color and size for the jacket I ordered. I ordered Medium Black not XL Yellow.,101545,True,Apologies for the mix-up! You can easily set up a free return and replacement via Your Orders or DM us and we'll process it for you right away. ^MP,Product Complaint,Received the wrong color and size for the jacket I ordered. I ordered Medium Black not XL Yellow.,Apologies for the mix-up! You can easily set up a free return and replacement via Your Orders or DM us and we'll process it for you right away. ^MP
101546,customer_101546,,2023-10-15 12:00:00,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",101547,True,We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN,Delivery Problem,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN
101548,customer_101548,,2023-10-15 12:00:00,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,101549,True,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH,Return Request,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH
101550,customer_101550,,2023-10-15 12:00:00,Does Amazon Prime membership include Kindle Unlimited books?,101551,True,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP",Other,Does Amazon Prime membership include Kindle Unlimited books?,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP"
101552,customer_101552,,2023-10-15 12:00:00,My order #389-6008935 has been delayed for 4 days now. Still waiting for any update! What is going on?,101553,True,We apologize for the delay with your order! Please DM us your order ID and postal code at amzn.to/help so we can look into the status for you. ^AB,Order Delay,My order #389-6008935 has been delayed for 4 days now. Still waiting for any update! What is going on?,We apologize for the delay with your order! Please DM us your order ID and postal code at amzn.to/help so we can look into the status for you. ^AB
101554,customer_101554,,2023-10-15 12:00:00,Can you please refund the money for the missing item in my package?,101555,True,We apologize for the missing item! Please DM us your order ID and confirm which item was missing so we can process a full refund or replacement immediately. ^TR,Refund Request,Can you please refund the money for the missing item in my package?,We apologize for the missing item! Please DM us your order ID and confirm which item was missing so we can process a full refund or replacement immediately. ^TR
101556,customer_101556,,2023-10-15 12:00:00,Someone hacked my account and changed the primary email address. Help urgently!,101557,True,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB,Account Access,Someone hacked my account and changed the primary email address. Help urgently!,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB
101558,customer_101558,,2023-10-15 12:00:00,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",101559,True,This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL,Payment Issue,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL
101560,customer_101560,,2023-10-15 12:00:00,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,101561,True,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN,Product Complaint,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN
101562,customer_101562,,2023-10-15 12:00:00,Package delivered to wrong address down the street. Driver didn't even check the house number.,101563,True,We apologize for the delivery error. Please DM us your order number and full delivery address so we can retrieve or replace your package immediately. ^FG,Delivery Problem,Package delivered to wrong address down the street. Driver didn't even check the house number.,We apologize for the delivery error. Please DM us your order number and full delivery address so we can retrieve or replace your package immediately. ^FG
101564,customer_101564,,2023-10-15 12:00:00,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,101565,True,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH,Return Request,Can I drop off my Amazon return at Kohl's or Whole Foods without a box or label?,Yes! Most returns can be dropped off packaging-free at participating Kohl's or Whole Foods with your return QR code. DM us if you'd like us to confirm eligibility. ^JH
101566,customer_101566,,2023-10-15 12:00:00,I need an invoice copy for my business expense reimbursement from last month.,101567,True,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL,Other,I need an invoice copy for my business expense reimbursement from last month.,You can download official VAT/GST invoices directly from Your Orders -> Order Details -> Invoice. DM us your order number if you encounter any issue! ^KL
101568,customer_101568,,2023-10-15 12:00:00,Where is my order? The tracking has not updated for three days straight.,101569,True,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD,Order Delay,Where is my order? The tracking has not updated for three days straight.,Thanks for reaching out. Tracking can occasionally pause between transit hubs. Please DM your order number and we'll check directly with the carrier. ^JD
101570,customer_101570,,2023-10-15 12:00:00,I canceled the order before it dispatched. When will the refund be credited back to my bank?,101571,True,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK",Refund Request,I canceled the order before it dispatched. When will the refund be credited back to my bank?,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK"
101572,customer_101572,,2023-10-15 12:00:00,Someone hacked my account and changed the primary email address. Help urgently!,101573,True,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB,Account Access,Someone hacked my account and changed the primary email address. Help urgently!,We treat security alerts with immediate urgency. Please contact our specialized fraud team right away via amzn.to/security or DM us your registered phone number. ^AB
